time,step-size,{bodyFMU}.body.body.omega.flow,{bodyFMU}.body.body.v.flow[1],{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.servo_left.rotational_velocity.p3.f,{bodyFMU}.body.servo_right.rotational_velocity.p3.f,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensor1FMU}.sensor1.lf_1_sensor_reading,{sensor2FMU}.sensor2.lf_1_sensor_reading
13.269999999999762,0.01,-0.49257081688071774,0.05167131409564817,2.3444013613680625,-0.09865514767457828,0.08740910927147401,0.0,2.278473755127479,-0.8295745701669154,0.5,-0.1,254.00000000000006,242.00000000000006
13.279999999999761,0.01,-0.5021247178961964,0.05167141785143675,2.3394275073283293,-0.09906882605971182,0.08709332504698082,0.0,2.2926218725734984,-0.8154327277421682,0.5,-0.1,254.00000000000006,228.00000000000006
13.289999999999761,0.01,-0.5112448923441064,0.0516715159795824,2.3343602998102906,-0.09948490070452501,0.08678046674846619,0.0,2.306127700133527,-0.8019328362777324,0.5,-0.1,255.00000000000006,204.00000000000006
13.299999999999761,0.01,-0.5199509561699427,0.05167160856344234,2.3292039774694495,-0.0999033440615485,0.08647055006995481,0.0,2.319020244064815,-0.7890458943833821,0.5,-0.1,254.00000000000006,169.00000000000003
13.30999999999976,0.01,-0.5282617589340186,0.05167169570658088,2.3239625863809805,-0.10032412865437279,0.08616359068580202,0.0,2.33132741870079,-0.7767439938639384,0.5,-0.1,254.00000000000006,128.00000000000003
13.31999999999976,0.01,-0.5361952341897036,0.05167177752497344,2.3186399887593847,-0.10074722708399858,0.08585960423260709,0.0,2.3430757839088545,-0.7650005817568793,0.5,-0.1,255.00000000000006,81.00000000000001
13.32999999999976,0.01,-0.543768511288572,0.05167185414633787,2.3132398715766476,-0.10117261202728262,0.08555860628619048,0.0,2.3542907010454144,-0.7537903043210206,0.1,-0.5,254.00000000000006,48.000000000000014
13.33999999999976,0.01,0.20735196767636863,0.05166698996389131,2.3111205720382966,-0.1015822539740012,0.08524086762246273,0.0,1.347014561697325,-1.760759671270555,0.1,-0.5,254.00000000000006,21.000000000000004
13.34999999999976,0.01,0.22391314871776416,0.051668914821668036,2.3140266975738766,-0.10194008674829855,0.08486657661228984,0.0,1.1844185208344327,-1.9235007033378844,0.1,-0.5,254.00000000000006,14.000000000000004
13.35999999999976,0.01,0.12510860552129185,0.05166807173969679,2.315450306220267,-0.10230630107629668,0.08450150431537264,0.0,1.3794306083473884,-1.7284203663000623,0.1,-0.5,255.00000000000006,21.000000000000004
13.36999999999976,0.01,0.21671967047792925,0.051668815355801145,2.3171992374688646,-0.10267255348886822,0.08413652054545802,0.0,1.24237896371269,-1.8655163249780102,0.1,-0.5,254.00000000000006,34.00000000000001
13.37999999999976,0.01,0.22536633055187316,0.051668889131135744,2.319447204343654,-0.10303261134944766,0.08376489914533618,0.0,1.2216752023686837,-1.8862284435135201,0.1,-0.5,254.00000000000006,40.00000000000001
13.389999999999759,0.01,0.24258847135834147,0.05166898994801924,2.321761377118146,-0.10339128894401062,0.08339188529001886,0.0,1.2006529862572806,-1.9072547327666165,0.1,-0.5,254.00000000000006,49.000000000000014
13.399999999999759,0.01,0.26826259843070194,0.05166922344334944,2.3243240479030183,-0.10374711712060058,0.0830159216045669,0.0,1.1616679655457143,-1.9462541470329842,0.1,-0.5,254.00000000000006,56.000000000000014
13.409999999999759,0.01,0.2862494908878949,0.051669371434422864,2.327098042208661,-0.10410000999574251,0.08263695252361784,0.0,1.134769287544227,-1.973161941912963,0.1,-0.5,255.00000000000006,70.00000000000001
13.419999999999758,0.01,0.3052564092741111,0.05166954014382647,2.3300546169556005,-0.10445026282700537,0.08225532879961654,0.0,1.106953559289031,-2.000987630107193,0.1,-0.5,254.00000000000006,85.00000000000001
13.429999999999758,0.01,0.32358061408768624,0.05166971223002821,2.3332003042195995,-0.10479771776390723,0.08187091954631583,0.0,1.0797067557672333,-2.028244867477263,0.1,-0.5,254.00000000000006,98.00000000000003
13.439999999999758,0.01,0.34064998640533006,0.05166987426067936,2.33652201686175,-0.10514238944312862,0.08148377883330869,0.0,1.0544478800048578,-2.0535135074468225,0.1,-0.5,254.00000000000006,116.00000000000003
13.449999999999758,0.01,0.35713791588261895,0.051670036120684715,2.3400115277075875,-0.10548427978715219,0.08109394796602852,0.0,1.030058911009841,-2.077912220011898,0.1,-0.5,254.00000000000006,137.00000000000003
13.459999999999757,0.01,0.37284922906550094,0.051670193808095226,2.3436621445596177,-0.10582336532766379,0.08070144267054243,0.0,1.0067916105408667,-2.1011890378538927,0.1,-0.5,255.00000000000006,159.00000000000003
13.469999999999757,0.01,0.38782774212757654,0.05167034671447335,2.347466100604842,-0.10615963731729541,0.08030629480679947,0.0,0.984622453141625,-2.1233674181520965,0.1,-0.5,255.00000000000006,177.00000000000003
13.479999999999757,0.01,0.40214157566243924,0.05167049521867754,2.351416510458483,-0.10649308268628671,0.07990853238039654,0.0,0.9634351223243109,-2.144563710182513,0.1,-0.5,254.00000000000006,198.00000000000006
13.489999999999757,0.01,0.4158007930427488,0.051670638624960186,2.3555067644411687,-0.10682368719187224,0.07950818274429979,0.0,0.9432155937113388,-2.1647918962363186,0.1,-0.5,255.00000000000006,215.00000000000006
13.499999999999757,0.01,0.4288396468954779,0.05167077677038477,2.359730478589378,-0.10715143727161108,0.0791052743787481,0.0,0.9239154236711687,-2.184100407638088,0.1,-0.5,254.00000000000006,234.00000000000006
13.509999999999756,0.01,0.44128746342997416,0.05167090951261942,2.364081605029802,-0.10747631860103296,0.07869983533739679,0.0,0.9054898162997097,-2.2025340325430154,0.1,-0.5,254.00000000000006,243.00000000000006
13.519999999999756,0.01,0.4531696517429646,0.051671036692735664,2.3685543590340146,-0.10779831663706013,0.07829189372286037,0.0,0.8879014750483304,-2.2201300574202696,0.1,-0.5,254.00000000000006,253.00000000000006
13.529999999999756,0.01,0.46451244644732687,0.05167115824182173,2.3731432163895763,-0.10811741667852362,0.07788147767732652,0.0,0.8711116254294939,-2.236927252265184,0.1,-0.5,254.00000000000006,254.00000000000006
13.539999999999756,0.01,0.47534029513055964,0.05167127411865029,2.377842906862276,-0.10843360381982645,0.077468615277426,0.0,0.8550839749979571,-2.252961906913269,0.1,-0.5,254.00000000000006,254.00000000000006
13.549999999999756,0.01,0.4856765012692345,0.05167138431441812,2.382648398185051,-0.10874686303995532,0.07705333456963694,0.0,0.8397840599859187,-2.2682684843748793,0.1,-0.5,254.00000000000006,254.00000000000006
13.559999999999755,0.01,0.49554343453337946,0.051671488853407,2.3875548867027763,-0.10905717923042904,0.07663566355154157,0.0,0.8251787580860361,-2.2828801082514225,0.1,-0.5,249.00000000000006,254.00000000000006
13.569999999999755,0.01,0.5049623887657076,0.051671587784163406,2.3925577870166945,-0.10936453722467793,0.07621563016026868,0.0,0.8112365392057059,-2.296828311417055,0.1,-0.5,241.00000000000006,254.00000000000006
13.579999999999755,0.01,0.513953701043006,0.05167168117743329,2.3976527218046275,-0.10966892183127697,0.07579326226947848,0.0,0.7979272986705913,-2.3101432026749147,0.1,-0.5,228.00000000000006,255.00000000000006
13.589999999999755,0.01,0.5225367904601826,0.051671769122886804,2.4028355125139282,-0.10997031785912242,0.07536858768302175,0.0,0.7852222873631355,-2.3228535364324694,0.1,-0.5,204.00000000000006,254.00000000000006
13.599999999999755,0.01,0.5307301898014822,0.05167185172589614,2.4081021703103325,-0.11026871014104908,0.07494163413103493,0.0,0.7730940696198126,-2.3349867546037717,0.1,-0.5,171.00000000000003,255.00000000000006
13.609999999999754,0.01,0.5385515919476802,0.05167192910509324,2.413448887453625,-0.11056408355504613,0.07451242926723332,0.0,0.7615164540371996,-2.346569055654753,0.1,-0.5,133.00000000000003,254.00000000000006
13.619999999999754,0.01,0.5460178864995662,0.05167200139002062,2.4188720290860526,-0.11085642304281346,0.07408100066680785,0.0,0.7504644385280974,-2.357625449404945,0.5,-0.1,94.00000000000001,254.00000000000006
13.629999999999754,0.01,-0.20520471712988067,0.05166708420391832,2.421013307725276,-0.11116580983918958,0.07366498485436855,0.0,1.7575835883478776,-1.350196691342817,0.5,-0.1,62.000000000000014,254.00000000000006
13.639999999999754,0.01,-0.22186338804289835,0.051669007902749926,2.418128163407736,-0.1115327615001852,0.0732996530476039,0.0,1.9204686477816688,-1.1874560023940328,0.5,-0.1,54.000000000000014,254.00000000000006
13.649999999999753,0.01,-0.12315190898186076,0.05166817655141042,2.416724583377827,-0.11189033248062144,0.07292612349520282,0.0,1.7255265538321094,-1.3823307606045567,0.5,-0.1,82.00000000000001,254.00000000000006
13.659999999999753,0.01,-0.2148518113630591,0.05166891065599104,2.414994771406665,-0.11224781571990716,0.07255255790633548,0.0,1.8627537554100295,-1.2451473027780835,0.5,-0.1,101.00000000000003,254.00000000000006
13.669999999999753,0.01,-0.22358327620265947,0.05166898283156922,2.412765055757572,-0.11261205945832004,0.07218505443606991,0.0,1.8835913657813814,-1.2243179184649613,0.5,-0.1,121.00000000000003,254.00000000000006
13.679999999999753,0.01,-0.2408863713869151,0.051669081682902664,2.4104683055640113,-0.11297772430725628,0.0718189034239179,0.0,1.9047374607012566,-1.2031757942883994,0.5,-0.1,147.00000000000003,254.00000000000006
13.689999999999753,0.01,-0.2666377772105072,0.051669312388864776,2.407922266339701,-0.11334639646565281,0.07145554277649073,0.0,1.9438512039394498,-1.1640762728297849,0.5,-0.1,172.00000000000003,254.00000000000006
13.699999999999752,0.01,-0.2846984399029207,0.05166945832020252,2.405164148487884,-0.11371813323249536,0.0710950571404302,0.0,1.9708681562265227,-1.1370683115538613,0.5,-0.1,192.00000000000006,254.00000000000006
13.709999999999752,0.01,-0.3037757791779808,0.051669624958401106,2.4022227293710934,-0.1140925780897123,0.07073715818221417,0.0,1.9987980437896005,-1.1091482596977587,0.5,-0.1,218.00000000000006,254.00000000000006
13.719999999999752,0.01,-0.3221672076237914,0.0516697950654161,2.3990915096406837,-0.11446986505388024,0.07038200103522192,0.0,2.026154748905316,-1.0818018683485437,0.5,-0.1,235.00000000000006,255.00000000000006
13.729999999999752,0.01,-0.3393007514919302,0.05166995525639197,2.3957836076764742,-0.11484993979220381,0.07002957206250822,0.0,2.0515183422874608,-1.0564479279260444,0.5,-0.1,246.00000000000006,254.00000000000006
13.739999999999752,0.01,-0.3558499389966109,0.0516701153573342,2.392307280475507,-0.11523276098126967,0.06967987009499434,0.0,2.0760076971311245,-1.0319682103556278,0.5,-0.1,252.00000000000006,255.00000000000006
13.749999999999751,0.01,-0.37161972896785933,0.051670271372463904,2.3886692487038768,-0.11561831337388973,0.06933291884818228,0.0,2.099371042088669,-1.008614281663072,0.5,-0.1,254.00000000000006,254.00000000000006
13.759999999999751,0.01,-0.3866540638531917,0.051670422685257324,2.384877306350623,-0.11600656529601694,0.06898872764805351,0.0,2.1216320211084327,-0.9863624292502331,0.5,-0.1,254.00000000000006,252.00000000000006
13.76999999999975,0.01,-0.4010211847861764,0.05167056966467758,2.3809383647427254,-0.11639748901057695,0.06864731007197443,0.0,2.142907161611284,-0.9650961578444627,0.5,-0.1,254.00000000000006,241.00000000000006
13.77999999999975,0.01,-0.4147312702079973,0.05167071160964938,2.3768590583239293,-0.11679105745409002,0.0683086808629954,0.0,2.1632106160909577,-0.944801272541872,0.5,-0.1,254.00000000000006,227.00000000000006
13.78999999999975,0.01,-0.42781868258924793,0.05167084835108115,2.3726457946977764,-0.1171872424204563,0.0679728541118391,0.0,2.182590978316689,-0.9254291668980389,0.5,-0.1,255.00000000000006,192.00000000000006
13.79999999999975,0.01,-0.4403128529958339,0.051670979741254924,2.3683046443042888,-0.11758601614357289,0.06763984466743432,0.0,2.2010931915234093,-0.9069348895984234,0.5,-0.1,254.00000000000006,152.00000000000003
13.80999999999975,0.01,-0.4522392906204222,0.051671105616580074,2.363841413414033,-0.11798735081129896,0.06730966760261094,0.0,2.218754690235619,-0.8892809957561025,0.5,-0.1,254.00000000000006,104.00000000000003
13.81999999999975,0.01,-0.4636243256272129,0.051671225903874046,2.3592616468035312,-0.11839121857385493,0.06698233815297573,0.0,2.2356143857871476,-0.8724285692854628,0.5,-0.1,254.00000000000006,61.000000000000014
13.82999999999975,0.01,-0.4744924968168266,0.0516713405581193,2.3545706343374264,-0.11879759165005971,0.06665787176074185,0.0,2.251708702943482,-0.8563411825805063,0.1,-0.5,254.00000000000006,23.000000000000004
13.83999999999975,0.01,0.27348273054315075,0.05166801586926474,2.35312824471934,-0.1191876297660921,0.06631730966779102,0.0,1.2491301271800908,-1.8586947201262993,0.1,-0.5,255.00000000000006,3.000000000000001
13.84999999999975,0.01,0.287041421770897,0.05166988602064897,2.356680547107024,-0.11952357147836318,0.06592244245832053,0.0,1.0909862455460908,-2.0169972574159156,0.1,-0.5,255.00000000000006,1.0000000000000002
13.859999999999749,0.01,0.18537073942593021,0.051668593672967326,2.3587209948375434,-0.11986827841638314,0.06553649059045973,0.0,1.290225065083154,-1.8176567389873928,0.1,-0.5,254.00000000000006,6.000000000000002
13.869999999999749,0.01,0.2742457728982597,0.051669544555105223,2.3610587594548917,-0.12021303505682429,0.06515067569211148,0.0,1.1572304414506636,-1.9507080737263476,0.1,-0.5,254.00000000000006,6.000000000000002
13.879999999999749,0.01,0.2802806292733474,0.05166958416370679,2.363868825393779,-0.1205513184059343,0.06475855029263715,0.0,1.1403930853660862,-1.9675527937253265,0.1,-0.5,255.00000000000006,6.000000000000002
13.889999999999748,0.01,0.2950095505148776,0.05166966423074598,2.3667195768079887,-0.12088816268207653,0.06436514655446661,0.0,1.1230613244999466,-1.9848868793599719,0.1,-0.5,255.00000000000006,2.0000000000000004
13.899999999999748,0.01,0.3183036511598238,0.05166990442237483,2.3697944644569073,-0.12122202868010451,0.06396897405225836,0.0,1.0876003029949695,-2.0203628079239584,0.1,-0.5,254.00000000000006,7.000000000000002
13.909999999999748,0.01,0.33401857738718305,0.051670038640703166,2.3730574199212353,-0.12155282484231222,0.0635699823821242,0.0,1.064064989682653,-2.043906458604081,0.1,-0.5,255.00000000000006,10.000000000000002
