time,step-size,{bodyFMU}.body.body.omega.flow,{bodyFMU}.body.body.v.flow[1],{bodyFMU}.body.encoder_left_output,{bodyFMU}.body.encoder_right_output,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensor1FMU}.sensor1.lf_1_sensor_reading,{sensor2FMU}.sensor2.lf_1_sensor_reading
2.2199999999999966,0.01,0.0,0.0660721572054839,15.0,-15.0,0.0,0.138,-0.009245889734657689,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.2299999999999964,0.01,0.0,0.06613347774228169,15.0,-15.0,0.0,0.138,-0.008584921814789884,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.239999999999996,0.01,0.0,0.06619346574268145,15.0,-15.0,0.0,0.138,-0.007923346042857313,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.249999999999996,0.01,0.0,0.06625215016359298,15.0,-15.0,0.0,0.138,-0.007261175627893093,0.0,0.4,-0.4,255.00000000000006,255.00000000000006
2.259999999999996,0.01,0.0,0.066309559332673,15.0,-15.0,0.0,0.138,-0.006598423491889202,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.2699999999999956,0.01,0.0,0.06636572096199923,16.0,-16.0,0.0,0.138,-0.005935102276034027,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
2.2799999999999954,0.01,0.0,0.06642066216144736,16.0,-16.0,0.0,0.138,-0.005271224346814499,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.289999999999995,0.01,0.0,0.06647440945177731,16.0,-16.0,0.0,0.138,-0.004606801801985444,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.299999999999995,0.01,0.0,0.06652698877743506,16.0,-16.0,0.0,0.138,-0.003941846476409355,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.3099999999999947,0.01,0.0,0.06657842551907642,16.0,-16.0,0.0,0.138,-0.003276369947769295,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.3199999999999945,0.01,0.0,0.06662874450581847,16.0,-16.0,0.0,0.138,-0.002610383542157438,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
2.3299999999999943,0.01,0.0,0.06667797002722502,16.0,-16.0,0.0,0.138,-0.0019438983395424214,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.339999999999994,0.01,0.0,0.06672612584503124,17.0,-17.0,0.0,0.138,-0.001276925179117705,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
2.349999999999994,0.01,0.0,0.06677323520461394,17.0,-17.0,0.0,0.138,-6.094746645338017E-4,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.3599999999999937,0.01,0.0,0.06681932084621227,17.0,-17.0,0.0,0.138,5.844283098317693E-5,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
2.3699999999999934,0.01,0.0,0.06686440501590474,17.0,-17.0,0.0,0.138,7.268171596243461E-4,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.3799999999999932,0.01,0.0,0.06690850947634762,17.0,-17.0,0.0,0.138,0.0013956383940994382,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.389999999999993,0.01,0.0,0.06695165551728013,17.0,-17.0,0.0,0.138,0.0020648968228449277,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.399999999999993,0.01,0.0,0.06699386396580109,17.0,-17.0,0.0,0.138,0.002734582945336031,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.4099999999999926,0.01,0.0,0.06703515519642256,18.0,-18.0,0.0,0.138,0.0034046874675007777,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
2.4199999999999924,0.01,0.0,0.06707554914090474,18.0,-18.0,0.0,0.138,0.004075201297233613,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.429999999999992,0.01,0.0,0.06711506529787734,18.0,-18.0,0.0,0.138,0.004746115540006479,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.439999999999992,0.01,0.0,0.06715372274225177,18.0,-18.0,0.0,0.138,0.005417421494575456,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.4499999999999917,0.01,0.0,0.06719154013442877,18.0,-18.0,0.0,0.138,0.006089110648780427,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.4599999999999915,0.01,0.0,0.06722853572930614,18.0,-18.0,0.0,0.138,0.006761174675436299,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.4699999999999913,0.01,0.0,0.06726472738509041,18.0,-18.0,0.0,0.138,0.007433605428313242,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.479999999999991,0.01,0.0,0.06730013257191737,19.0,-19.0,0.0,0.138,0.008106394938204448,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
2.489999999999991,0.01,0.0,0.06733476838028504,19.0,-19.0,0.0,0.138,0.008779535409079345,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
2.4999999999999907,0.01,0.0,0.06736865152930341,19.0,-19.0,0.0,0.138,0.009453019214320332,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.5099999999999905,0.01,0.0,0.06740179837476501,19.0,-19.0,0.0,0.138,0.010126838893041376,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.5199999999999902,0.01,0.0,0.06743422491704007,19.0,-19.0,0.0,0.138,0.010800987146486404,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.52999999999999,0.01,0.0,0.06746594680879998,19.0,-19.0,0.0,0.138,0.011475456834506265,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
2.53999999999999,0.01,0.0,0.06749697936257311,19.0,-19.0,0.0,0.138,0.01215024097211205,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.5499999999999896,0.01,0.0,0.06752733755813634,20.0,-20.0,0.0,0.138,0.012825332726103325,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.5599999999999894,0.01,0.0,0.06755703604974592,20.0,-20.0,0.0,0.138,0.013500725411769651,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.569999999999989,0.01,0.0,0.06758608917321124,20.0,-20.0,0.0,0.138,0.014176412489663934,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.579999999999989,0.01,0.0,0.06761451095281502,20.0,-20.0,0.0,0.138,0.014852387562445543,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
2.5899999999999888,0.01,0.0,0.0676423151080829,20.0,-20.0,0.0,0.138,0.015528644371792383,0.0,0.4,-0.4,255.00000000000006,255.00000000000006
2.5999999999999885,0.01,0.0,0.06766951506040597,20.0,-20.0,0.0,0.138,0.016205176795379875,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
2.6099999999999883,0.01,0.0,0.06769612393951951,20.0,-20.0,0.0,0.138,0.016881978843925755,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.619999999999988,0.01,0.0,0.06772215458984085,21.0,-21.0,0.0,0.138,0.0175590446582988,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.629999999999988,0.01,0.0,0.06774761957666954,21.0,-21.0,0.0,0.138,0.018236368506690623,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.6399999999999877,0.01,0.0,0.0677725311922527,21.0,-21.0,0.0,0.138,0.018913944781848935,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.6499999999999875,0.01,0.0,0.0677969014617187,21.0,-21.0,0.0,0.138,0.019591767998370785,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.6599999999999873,0.01,0.0,0.06782074214888177,21.0,-21.0,0.0,0.138,0.020269832790054662,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.669999999999987,0.01,0.0,0.06784406476192065,21.0,-21.0,0.0,0.138,0.020948133907310276,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
2.679999999999987,0.01,0.0,0.06786688055893352,21.0,-21.0,0.0,0.138,0.02162666621462439,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.6899999999999866,0.01,0.0,0.06788920055337262,22.0,-22.0,0.0,0.138,0.022305424688082,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.6999999999999864,0.01,0.0,0.06791103551936045,22.0,-22.0,0.0,0.138,0.022984404412941098,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
2.709999999999986,0.01,0.0,0.06793239599689063,22.0,-22.0,0.0,0.138,0.02366360058126027,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.719999999999986,0.01,0.0,0.06795329229691562,22.0,-22.0,0.0,0.138,0.024343008489577947,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
2.7299999999999858,0.01,0.0,0.06797373450632396,22.0,-22.0,0.0,0.138,0.02502262353664196,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
2.7399999999999856,0.01,0.0,0.06799373249280936,22.0,-22.0,0.0,0.138,0.025702441221188366,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.7499999999999853,0.01,0.0,0.06801329590963394,22.0,-22.0,0.0,0.138,0.026382457139768792,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.759999999999985,0.01,0.0,0.0680324342002879,23.0,-23.0,0.0,0.138,0.027062666984624673,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.769999999999985,0.01,0.0,0.06805115660304811,23.0,-23.0,0.0,0.138,0.02774306654160795,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.7799999999999847,0.01,0.0,0.06806947215543749,23.0,-23.0,0.0,0.138,0.028423651688146867,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.7899999999999845,0.01,0.0,0.0680873896985875,23.0,-23.0,0.0,0.138,0.029104418391255854,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
2.7999999999999843,0.01,0.0,0.06810491788150588,23.0,-23.0,0.0,0.138,0.02978536270558889,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.809999999999984,0.01,0.0,0.0681220651652517,23.0,-23.0,0.0,0.138,0.03046648077153491,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
2.819999999999984,0.01,0.0,0.0681388398270194,23.0,-23.0,0.0,0.138,0.03114776881335482,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.8299999999999836,0.01,0.0,0.06815524996413456,24.0,-24.0,0.0,0.138,0.031829223137358864,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
2.8399999999999834,0.01,0.0,0.06817130349796242,24.0,-24.0,0.0,0.138,0.03251084013012366,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
2.849999999999983,0.01,0.0,0.06818700817773159,24.0,-24.0,0.0,0.138,0.03319261625674791,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.859999999999983,0.01,0.0,0.06820237158427478,24.0,-24.0,0.0,0.138,0.03387454805914608,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.869999999999983,0.01,0.0,0.06821740113368814,24.0,-24.0,0.0,0.138,0.034556632154379194,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
2.8799999999999826,0.01,0.0,0.068232104080911,24.0,-24.0,0.0,0.138,0.03523886523302178,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
2.8899999999999824,0.01,0.0,0.06824648752322808,24.0,-24.0,0.0,0.138,0.035921244057564417,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
2.899999999999982,0.01,0.0,0.06826055840369528,25.0,-25.0,0.0,0.138,0.03660376546085091,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.909999999999982,0.01,0.0,0.06827432351449131,25.0,-25.0,0.0,0.138,0.03728642634454957,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
2.9199999999999817,0.01,0.0,0.0682877895001962,25.0,-25.0,0.0,0.138,0.03796922367765743,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.9299999999999815,0.01,0.0,0.06830096286099882,25.0,-25.0,0.0,0.138,0.03865215449503734,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.9399999999999813,0.01,0.0,0.06831384995583459,25.0,-25.0,0.0,0.138,0.0393352158959865,0.0,0.4,-0.4,255.00000000000006,255.00000000000006
2.949999999999981,0.01,0.0,0.068326457005455,25.0,-25.0,0.0,0.138,0.04001840504283634,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.959999999999981,0.01,0.0,0.06833879009543045,25.0,-25.0,0.0,0.138,0.04070171915958276,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
2.9699999999999807,0.01,0.0,0.06835085517908776,26.0,-26.0,0.0,0.138,0.0413851555305461,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
2.9799999999999804,0.01,0.0,0.06836265808038403,26.0,-26.0,0.0,0.138,0.04206871149906018,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
2.9899999999999802,0.01,0.0,0.06837420449671784,26.0,-26.0,0.0,0.138,0.042752384466190035,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
2.99999999999998,0.01,0.0,0.06838550000167945,26.0,-26.0,0.0,0.138,0.043436171889477265,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.00999999999998,0.01,0.0,0.06839655004774128,26.0,-26.0,0.0,0.138,0.04412007128171275,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.0199999999999796,0.01,0.0,0.06840735996888991,26.0,-26.0,0.0,0.138,0.04480408020973618,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
3.0299999999999794,0.01,0.0,0.06841793498320076,26.0,-26.0,0.0,0.138,0.04548819629326138,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.039999999999979,0.01,0.0,0.06842828019535696,27.0,-27.0,0.0,0.138,0.04617241720372743,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.049999999999979,0.01,0.0,0.06843840059911356,27.0,-27.0,0.0,0.138,0.04685674066317459,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.0599999999999787,0.01,0.0,0.06844830107970781,27.0,-27.0,0.0,0.138,0.047541164443144726,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
3.0699999999999785,0.01,0.0,0.06845798641621757,27.0,-27.0,0.0,0.138,0.048225686363605566,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
3.0799999999999783,0.01,0.0,0.0684674612838681,27.0,-27.0,0.0,0.138,0.048910304291898396,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.089999999999978,0.01,0.0,0.06847673025628889,27.0,-27.0,0.0,0.138,0.04959501614170868,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.099999999999978,0.01,0.0,0.06848579780772145,27.0,-27.0,0.0,0.138,0.050279819872058776,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.1099999999999777,0.01,0.0,0.0684946683151789,28.0,-28.0,0.0,0.138,0.05096471348632291,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.1199999999999775,0.01,0.0,0.06850334606055906,28.0,-28.0,0.0,0.138,0.05164969503126336,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.1299999999999772,0.01,0.0,0.06851183523271111,28.0,-28.0,0.0,0.138,0.05233476259608762,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
3.139999999999977,0.01,0.0,0.06852013992945784,28.0,-28.0,0.0,0.138,0.05301991431152579,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.149999999999977,0.01,0.0,0.0685282641595735,28.0,-28.0,0.0,0.138,0.053705148348928686,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
3.1599999999999766,0.01,0.0,0.06853621184471909,28.0,-28.0,0.0,0.138,0.05439046291938475,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.1699999999999764,0.01,0.0,0.06854398682133521,28.0,-28.0,0.0,0.138,0.055075856272856646,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.179999999999976,0.01,0.0,0.06855159284249406,29.0,-29.0,0.0,0.138,0.055761326697336674,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.189999999999976,0.01,0.0,0.06855903357971105,29.0,-29.0,0.0,0.138,0.05644687251802018,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.1999999999999758,0.01,0.0,0.06856631262471713,29.0,-29.0,0.0,0.138,0.057132492096497026,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
3.2099999999999755,0.01,0.0,0.06857343349119248,29.0,-29.0,0.0,0.138,0.057818183829960915,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.2199999999999753,0.01,0.0,0.06858039961646271,29.0,-29.0,0.0,0.138,0.058503946150435485,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.229999999999975,0.01,0.0,0.068587214363158,29.0,-29.0,0.0,0.138,0.05918977752401776,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.239999999999975,0.01,0.0,0.06859388102083629,29.0,-29.0,0.0,0.138,0.059875676450137263,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.2499999999999747,0.01,0.0,0.06860040280757129,30.0,-30.0,0.0,0.138,0.06056164146083219,0.0,0.4,-0.4,255.00000000000006,255.00000000000006
3.2599999999999745,0.01,0.0,0.06860678287150578,30.0,-30.0,0.0,0.138,0.0612476711200403,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
3.2699999999999743,0.01,0.0,0.06861302429237126,30.0,-30.0,0.0,0.138,0.06193376402290603,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.279999999999974,0.01,0.0,0.06861913008297464,30.0,-30.0,0.0,0.138,0.06261991879510233,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.289999999999974,0.01,0.0,0.06862510319065246,30.0,-30.0,0.0,0.138,0.06330613409216711,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.2999999999999736,0.01,0.0,0.06863094649869372,30.0,-30.0,0.0,0.138,0.06399240859885437,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
3.3099999999999734,0.01,0.0,0.06863666282773163,30.0,-30.0,0.0,0.138,0.06467874102849931,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
3.319999999999973,0.01,0.0,0.06864225493710505,31.0,-31.0,0.0,0.138,0.06536513012239724,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
3.329999999999973,0.01,0.0,0.06864772552619063,31.0,-31.0,0.0,0.138,0.06605157464919582,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.3399999999999728,0.01,0.0,0.06865307723570575,31.0,-31.0,0.0,0.138,0.06673807340430106,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.3499999999999726,0.01,0.0,0.0686583126489832,31.0,-31.0,0.0,0.138,0.06742462520929544,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.3599999999999723,0.01,0.0,0.06866343429321828,31.0,-31.0,0.0,0.138,0.0681112289113693,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.369999999999972,0.01,0.0,0.06866844464068855,31.0,-31.0,0.0,0.138,0.06879788338276425,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.379999999999972,0.01,0.0,0.06867334610994738,31.0,-31.0,0.0,0.138,0.06948458752022892,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.3899999999999717,0.01,0.0,0.06867814106699136,32.0,-32.0,0.0,0.138,0.07017134024448625,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.3999999999999715,0.01,0.0,0.06868283182640232,32.0,-32.0,0.0,0.138,0.07085814049971269,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.4099999999999713,0.01,0.0,0.06868742065246478,32.0,-32.0,0.0,0.138,0.0715449872530284,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.419999999999971,0.01,0.0,0.06869190976025873,32.0,-32.0,0.0,0.138,0.07223187949399869,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.429999999999971,0.01,0.0,0.06869630131672907,32.0,-32.0,0.0,0.138,0.07291881623414632,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.4399999999999706,0.01,0.0,0.06870059744173147,32.0,-32.0,0.0,0.138,0.0736057965064743,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.4499999999999704,0.01,0.0,0.06870480020905576,33.0,-33.0,0.0,0.138,0.07429281936499917,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.45999999999997,0.01,0.0,0.0687089116474269,33.0,-33.0,0.0,0.138,0.07497988388429426,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.46999999999997,0.01,0.0,0.06871293374148432,33.0,-33.0,0.0,0.138,0.07566698915904314,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.47999999999997,0.01,0.0,0.0687168684327399,33.0,-33.0,0.0,0.138,0.07635413430360251,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.4899999999999696,0.01,0.0,0.06872071762051511,33.0,-33.0,0.0,0.138,0.07704131845157454,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
3.4999999999999694,0.01,0.0,0.06872448316285795,33.0,-33.0,0.0,0.138,0.07772854075538894,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.509999999999969,0.01,0.0,0.06872816687743978,33.0,-33.0,0.0,0.138,0.07841580038589376,0.0,0.4,-0.4,255.00000000000006,255.00000000000006
3.519999999999969,0.01,0.0,0.06873177054243275,34.0,-34.0,0.0,0.138,0.07910309653195478,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
3.5299999999999687,0.01,0.0,0.0687352958973681,34.0,-34.0,0.0,0.138,0.07979042840006463,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.5399999999999685,0.01,0.0,0.06873874464397593,34.0,-34.0,0.0,0.138,0.08047779521395916,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.5499999999999683,0.01,0.0,0.06874211844700659,34.0,-34.0,0.0,0.138,0.08116519621424305,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.559999999999968,0.01,0.0,0.06874541893503423,34.0,-34.0,0.0,0.138,0.08185263065802316,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.569999999999968,0.01,0.0,0.06874864770124312,34.0,-34.0,0.0,0.138,0.0825400978185498,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.5799999999999677,0.01,0.0,0.06875180630419644,34.0,-34.0,0.0,0.138,0.08322759698486619,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.5899999999999674,0.01,0.0,0.06875489626858881,35.0,-35.0,0.0,0.138,0.08391512746146505,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.5999999999999672,0.01,0.0,0.06875791908598222,35.0,-35.0,0.0,0.138,0.08460268856795285,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.609999999999967,0.01,0.0,0.06876087621552598,35.0,-35.0,0.0,0.138,0.08529027963872161,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.619999999999967,0.01,0.0,0.06876376908466113,35.0,-35.0,0.0,0.138,0.08597790002262747,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.6299999999999666,0.01,0.0,0.06876659908980945,35.0,-35.0,0.0,0.138,0.08666554908267625,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.6399999999999664,0.01,0.0,0.06876936759704753,35.0,-35.0,0.0,0.138,0.08735322619571613,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
3.649999999999966,0.01,0.0,0.06877207594276627,35.0,-35.0,0.0,0.138,0.08804093075213675,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.659999999999966,0.01,0.0,0.0687747254343158,36.0,-36.0,0.0,0.138,0.08872866215557508,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
3.6699999999999657,0.01,0.0,0.06877731735063668,36.0,-36.0,0.0,0.138,0.08941641982262745,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
3.6799999999999655,0.01,0.0,0.06877985294287726,36.0,-36.0,0.0,0.138,0.09010420318256789,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.6899999999999653,0.01,0.0,0.06878233343499761,36.0,-36.0,0.0,0.138,0.0907920116770727,0.0,0.4,-0.4,255.00000000000006,255.00000000000006
3.699999999999965,0.01,0.0,0.06878476002436029,36.0,-36.0,0.0,0.138,0.09147984475995084,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.709999999999965,0.01,0.0,0.06878713388230838,36.0,-36.0,0.0,0.138,0.09216770189688055,0.0,0.4,-0.4,254.00000000000006,255.00000000000006
3.7199999999999647,0.01,0.0,0.06878945615473088,36.0,-36.0,0.0,0.138,0.09285558256515121,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.7299999999999645,0.01,0.0,0.06879172796261589,37.0,-37.0,0.0,0.138,0.09354348625341093,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.7399999999999642,0.01,0.0,0.06879395040259163,37.0,-37.0,0.0,0.138,0.09423141246141993,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.749999999999964,0.01,0.0,0.06879612454745591,37.0,-37.0,0.0,0.138,0.0949193606998089,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.759999999999964,0.01,0.0,0.06879825144669388,37.0,-37.0,0.0,0.138,0.095607330489843,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.7699999999999636,0.01,0.0,0.0688003321269847,37.0,-37.0,0.0,0.138,0.0962953213631904,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.7799999999999634,0.01,0.0,0.06880236759269709,37.0,-37.0,0.0,0.138,0.09698333286169662,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.789999999999963,0.01,0.0,0.06880435882637419,37.0,-37.0,0.0,0.138,0.09767136453716317,0.0,0.4,-0.4,255.00000000000006,255.00000000000006
3.799999999999963,0.01,0.0,0.06880630678920777,38.0,-38.0,0.0,0.138,0.09835941595113117,0.0,0.4,-0.4,255.00000000000006,254.00000000000006
3.8099999999999627,0.01,0.0,0.0688082124215023,38.0,-38.0,0.0,0.138,0.09904748667466966,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.8199999999999625,0.01,0.0,0.06881007664312877,38.0,-38.0,0.0,0.138,0.09973557628816877,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.8299999999999623,0.01,0.0,0.06881190035396881,38.0,-38.0,0.0,0.138,0.10042368438113695,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.839999999999962,0.01,0.0,0.06881368443434893,38.0,-38.0,0.0,0.138,0.10111181055200298,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.849999999999962,0.01,0.0,0.06881542974546566,38.0,-38.0,0.0,0.138,0.10179995440792201,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.8599999999999617,0.01,0.0,0.06881713712980109,38.0,-38.0,0.0,0.138,0.10248811556458594,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.8699999999999615,0.01,0.0,0.0688188074115296,39.0,-39.0,0.0,0.138,0.10317629364603804,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.8799999999999613,0.01,0.0,0.06882044139691575,39.0,-39.0,0.0,0.138,0.10386448828449128,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.889999999999961,0.01,0.0,0.06882203987470337,39.0,-39.0,0.0,0.138,0.10455269912015096,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.899999999999961,0.01,0.0,0.0688236036164964,39.0,-39.0,0.0,0.138,0.10524092580104084,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
3.9099999999999606,0.01,0.0,0.06882513337713136,39.0,-39.0,0.0,0.138,0.10592916798283349,0.0,0.4,-0.4,254.00000000000006,254.00000000000006
